home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
ESP,GET,2012/2013,13,11/25/12 0:00,0,2,113695,107930,230993,121716,52004,186121,282475,282474,37441,150872,195589,33845,33634,37479,37451,37622,78404,154256,75192,167027,38573,213489
AMA,SEV,2012/2013,13,11/25/12 0:00,4,0,170323,38424,19327,56678,41167,39792,30871,33635,184533,22543,19243,33986,172430,95509,26255,33848,30994,214972,33991,25773,38821,115798
BIL,COR,2012/2013,13,11/25/12 0:00,1,1,33764,33025,242151,37604,191136,181297,150323,164676,96619,33030,179772,32678,111190,181548,74989,33893,151079,24385,43294,33761,186748,37446
LEV,BAR,2012/2013,13,11/25/12 0:00,0,4,33753,35988,33847,30276,37484,46836,111237,46621,38550,41255,37799,32657,33988,37482,30661,150739,39854,154257,30613,150250,30981,30955
ZAR,CEL,2012/2013,13,11/26/12 0:00,0,1,37623,12766,22928,257855,213695,102612,38575,213707,369800,37654,40958,71498,183462,18673,192065,46391,33747,205034,72623,102619,39215,174472
OSA,RAY,2012/2013,14,11/30/12 0:00,1,0,104986,37422,33865,191906,38507,72542,231811,183350,18784,75398,108809,37456,183449,193223,303484,406257,74747,75004,270774,10348,43372,358127
VAL,SOC,2012/2013,14,12/1/12 0:00,2,5,96613,25990,30914,182921,93484,18814,108568,93480,39122,282691,37506,37421,102620,33960,282676,47565,282678,99047,75342,33973,184138,99054
GET,MAL,2012/2013,14,12/1/12 0:00,1,0,33845,33634,37451,37479,37622,154256,37449,75192,167027,38573,213489,28955,33843,30459,41707,11758,39990,112758,37824,191315,193226,37576
REA,AMA,2012/2013,14,12/1/12 0:00,2,0,30657,37442,25921,30962,29590,42346,30889,46509,36378,30893,26166,170323,38424,19327,32675,56678,184533,37631,33635,39792,22543,19243
BAR,BIL,2012/2013,14,12/1/12 0:00,5,1,32657,33992,37482,38818,150739,39854,154257,30613,150250,30981,30955,33764,191140,242151,37604,191136,164676,150323,181297,96619,33028,213470
GRA,ESP,2012/2013,14,12/2/12 0:00,0,0,37579,213809,25521,213823,40139,4902,43375,103424,101419,151058,161291,113695,185123,70891,121716,52004,107930,186121,30663,37441,150872,58294
COR,BET,2012/2013,14,12/2/12 0:00,2,3,33018,111190,74989,181548,33893,151079,24385,43294,33761,186748,37446,169756,45440,150731,2768,38025,45749,161651,102879,96652,2983,242094
CEL,LEV,2012/2013,14,12/2/12 0:00,1,1,71498,183462,18673,192065,46391,33747,205034,72623,32995,39215,174472,33753,35988,33847,30276,37484,111237,46836,46621,38550,41255,37799
MAL,ZAR,2012/2013,14,12/2/12 0:00,1,1,37439,260659,97491,33849,291635,193978,80492,103904,25462,200630,45204,37623,12766,22928,257855,213695,178802,38575,369800,102612,37654,40958
SEV,VAL,2012/2013,14,12/3/12 0:00,1,2,41466,172430,107929,112205,33848,30994,49970,33991,38821,101422,115798,183348,79737,150574,41166,154938,183346,33586,36130,25347,75376,111975
ESP,SEV,2012/2013,15,12/7/12 0:00,2,2,113695,185123,70891,70812,52004,107930,121716,150872,37441,159598,58294,41466,151063,95509,26255,33848,25773,214972,33991,101422,38821,115798
OSA,VAL,2012/2013,15,12/8/12 0:00,0,1,104986,37422,191906,33865,183347,33870,231811,18784,72542,38363,38551,96613,35324,77741,30914,31045,30666,134236,93480,108568,46384,37506
SOC,GET,2012/2013,15,12/8/12 0:00,1,1,37421,102620,33960,282676,47565,282678,205278,56686,33973,184138,99054,33845,33634,37451,37479,37622,154256,78404,75192,167027,38573,213489
MAL,GRA,2012/2013,15,12/8/12 0:00,4,0,28955,33843,30459,41707,38521,112758,37824,191315,193226,11758,37576,37579,75239,25521,2752,40139,4902,43375,103424,179795,151058,101419
VAL,REA,2012/2013,15,12/8/12 0:00,2,3,183348,79737,97486,41166,154938,183346,33586,36130,25347,75376,111975,30657,37442,25921,30962,213499,42346,30889,150330,36378,30893,26166
AMA,COR,2012/2013,15,12/9/12 0:00,6,0,170323,38424,32675,56678,41167,37631,33635,184533,39792,22543,19243,33018,111190,181548,410656,33893,24385,151079,43294,33761,75474,37446
BET,BAR,2012/2013,15,12/9/12 0:00,1,2,169756,45440,150731,2768,38025,161651,45749,242094,102879,215927,96652,32657,33992,37482,30661,150739,39854,154257,30613,150250,30981,30955
BIL,CEL,2012/2013,15,12/9/12 0:00,1,0,33764,191140,242151,37604,191136,181297,182224,164676,96619,33028,213470,71498,183462,41568,192065,46391,33747,40775,72623,102619,39215,174472
LEV,MAL,2012/2013,15,12/9/12 0:00,4,0,33753,35988,33847,30276,37484,166111,111237,46621,38550,384413,37799,37439,260659,33849,97491,291635,193978,80492,103904,25462,41157,45204
RAY,ZAR,2012/2013,15,12/10/12 0:00,0,2,37456,183449,303484,193223,406257,75004,74747,270774,10348,256727,358127,37623,12766,73078,257855,213695,102612,38575,178802,369800,37654,40958
MAL,BIL,2012/2013,16,12/15/12 0:00,0,1,37439,103904,33849,97491,291635,193978,80492,33762,25462,41157,45204,33764,33025,242151,411617,191136,182224,164676,96619,181297,179772,33028
GET,OSA,2012/2013,16,12/15/12 0:00,1,1,33845,33634,37451,18904,37622,154256,78404,75192,167027,38573,213489,104986,37422,191906,33865,38507,33870,231811,183350,37489,18784,108809
GRA,SOC,2012/2013,16,12/15/12 0:00,0,0,74736,213809,2752,213812,40139,4902,43375,103424,179795,151058,101419,37421,102620,33960,282676,47565,99047,205278,33973,75342,184138,99054
SEV,MAL,2012/2013,16,12/15/12 0:00,0,2,41466,151063,95509,26255,33848,49970,214972,33991,25773,101422,75310,28955,33843,30459,41707,38521,112758,49866,37824,191315,11758,30646
REA,ESP,2012/2013,16,12/16/12 0:00,2,2,30657,37442,25921,30962,29590,42346,30889,36378,31097,30893,150330,40672,185123,70891,70812,52004,107930,121716,30663,37441,150872,38578
BAR,AMA,2012/2013,16,12/16/12 0:00,4,1,32657,33992,37482,30661,150739,39854,154257,30955,150250,30981,50047,170323,38424,19327,56678,41167,184533,37631,33635,39792,19243,22543
ZAR,LEV,2012/2013,16,12/16/12 0:00,0,1,37623,,12766,257855,213695,38575,102612,178802,369800,37654,40958,33753,35988,33847,30276,37484,46836,111237,166111,38550,384413,37799
VAL,RAY,2012/2013,16,12/16/12 0:00,0,1,96613,35324,77741,30914,31045,108568,134236,93480,39122,46384,37506,37456,183449,303484,193223,99333,75004,40501,270774,10348,43372,358127
COR,VAL,2012/2013,16,12/17/12 0:00,0,0,32678,111190,30752,74989,29580,151079,24385,43294,33761,186748,37446,183348,79737,97486,41166,154938,33586,183346,75376,25347,41168,111975
CEL,BET,2012/2013,16,12/17/12 0:00,0,1,71498,183462,18673,192065,46391,33747,39215,72623,102619,31092,174472,169756,45440,37427,150731,38025,45749,161651,102879,242094,96652,215927
SOC,SEV,2012/2013,17,12/20/12 0:00,2,1,37421,102620,33960,282676,47565,282678,205278,33973,184138,75342,99054,41466,151063,107929,26255,33848,49970,214972,33991,38821,37474,75310
ESP,COR,2012/2013,17,12/20/12 0:00,2,0,40672,185123,70891,70812,40599,107930,121716,150872,37441,30663,38578,32678,33756,30752,74989,29580,151079,24385,43294,186748,208926,37446
RAY,LEV,2012/2013,17,12/20/12 0:00,3,0,37656,183449,303484,193223,406257,75004,74747,256727,10348,43372,358127,33753,37597,33847,30276,37484,111237,46836,166111,38550,384413,37799
VAL,GET,2012/2013,17,12/21/12 0:00,4,2,96613,25990,77741,30914,31045,30666,134236,93480,39122,46384,37506,33845,41470,37451,37479,37622,154256,78404,38573,167027,24383,213489
AMA,CEL,2012/2013,17,12/21/12 0:00,1,0,170323,38424,19327,56678,74435,184533,33635,30871,39792,22543,19243,71498,183462,18673,192065,74721,33747,40775,72623,205034,39215,174472
OSA,GRA,2012/2013,17,12/22/12 0:00,1,2,104986,37422,191906,33865,38507,33870,231811,183350,37489,38363,108809,74736,213809,213812,2752,40139,4902,43375,103424,161291,151058,101419
MAL,REA,2012/2013,17,12/22/12 0:00,3,2,28955,33843,28439,30459,38521,112758,37824,191315,193226,11758,37576,40648,37442,25921,30962,30675,42346,30889,46509,36378,30893,26166
VAL,BAR,2012/2013,17,12/22/12 0:00,1,3,183348,79737,97486,41166,154938,40675,183346,75376,25347,41168,111975,32657,33988,37482,38818,150739,39854,154257,172949,150250,30981,50047
BET,MAL,2012/2013,17,12/22/12 0:00,1,2,169756,45440,150731,37427,38025,45749,2805,161651,96652,2983,242094,37439,103904,33849,291635,215405,193978,38160,33762,80492,41157,25462
BIL,ZAR,2012/2013,17,12/22/12 0:00,0,2,33764,33025,411617,242151,191136,182224,164676,181297,179772,213470,33028,37623,12766,22928,257855,213695,102612,38575,178802,369800,37654,40958
ZAR,BET,2012/2013,18,1/4/13 0:00,1,2,37623,12766,257855,22928,213695,38575,102612,213707,369800,37654,40958,169756,45440,37427,150731,38025,161651,45749,242094,170365,102879,96652
GRA,VAL,2012/2013,18,1/5/13 0:00,1,2,74736,213809,213812,2752,40139,4902,43375,103424,179795,151058,101419,96613,25990,77741,30914,31045,30666,108568,75307,39122,46384,37506
SEV,OSA,2012/2013,18,1/5/13 0:00,1,0,41466,172430,95509,26255,33848,214972,49970,33991,25773,38821,75310,104986,21450,33865,33607,37422,33870,72542,183350,37489,18784,108809
COR,MAL,2012/2013,18,1/5/13 0:00,1,0,33018,30752,34104,29580,33756,24385,151079,43294,164238,186748,37446,28955,33843,30459,41707,38521,112758,37824,191315,193226,11758,30646
LEV,BIL,2012/2013,18,1/5/13 0:00,3,1,33753,35988,33847,30276,37484,46836,111237,46621,166111,384413,303088,33764,33025,242151,411617,181297,33024,164676,96619,179772,213470,33028
REA,SOC,2012/2013,18,1/6/13 0:00,4,3,40648,30675,230982,30911,37442,42346,30889,150330,36378,30893,26166,37421,56846,33960,282676,47565,282678,99047,75342,33973,184138,99054
BAR,ESP,2012/2013,18,1/6/13 0:00,4,0,32657,33988,37482,30661,150739,39854,154257,30613,150250,30981,30955,40672,185123,70891,70812,40599,121716,107930,186121,37441,30663,38578
CEL,VAL,2012/2013,18,1/6/13 0:00,3,1,71498,183462,18673,192065,46391,33747,205034,31092,102619,39215,174472,183348,79737,97486,41166,154938,40675,33586,75376,40523,41168,46808
MAL,AMA,2012/2013,18,1/6/13 0:00,1,1,37439,103904,33849,97491,291635,193978,80492,200630,33762,41157,45204,170323,38424,32675,56678,41167,30871,33635,184533,33871,45744,19243
RAY,GET,2012/2013,18,1/7/13 0:00,3,1,37656,183449,303484,193223,406257,75004,74747,256727,10348,43372,358127,33845,33634,37451,37479,41470,78404,154256,38573,24383,37461,213489
BIL,RAY,2012/2013,19,1/11/13 0:00,1,2,33764,33025,242151,37604,181297,182224,164676,96619,179772,213470,33028,37656,183449,303484,193223,99333,74747,75004,256727,10348,43372,358127
VAL,SEV,2012/2013,19,1/12/13 0:00,2,0,96613,25990,77741,30914,31045,30666,108568,75307,39122,46384,37506,41466,172430,95509,26255,33848,49970,214972,33991,25773,38821,75310
OSA,REA,2012/2013,19,1/12/13 0:00,0,0,104986,21450,33607,191906,37422,38151,72542,183350,37489,18784,108809,30657,37442,230982,34029,29590,42346,30889,46509,31097,150330,25759
ESP,CEL,2012/2013,19,1/12/13 0:00,1,0,40672,185123,121716,70891,40599,107930,186121,58294,37441,30663,38578,71498,360918,18673,28284,46391,33747,205034,72623,102619,39215,174472
VAL,MAL,2012/2013,19,1/12/13 0:00,3,1,183348,79737,97486,41166,154938,33586,40675,36130,25347,75376,40523,37439,103904,33849,97491,291635,193978,38160,33762,41157,202553,25462
SOC,COR,2012/2013,19,1/13/13 0:00,1,1,37421,102620,38540,33959,47565,282678,205278,75342,33973,184138,46289,33018,33756,30752,34104,29580,151079,37448,43294,164238,186748,37446
MAL,BAR,2012/2013,19,1/13/13 0:00,1,3,28955,28439,30459,41707,38521,39990,112758,37824,191315,11758,30646,32657,33988,37482,38818,150739,39854,154257,30613,150250,30981,30955
AMA,ZAR,2012/2013,19,1/13/13 0:00,2,0,170323,38424,19327,56678,41167,184533,30871,33635,39792,19243,22543,37623,12766,22928,33775,73078,213695,364244,178802,102612,37654,40958
BET,LEV,2012/2013,19,1/13/13 0:00,2,0,169756,45440,150731,37427,38025,2805,317569,242094,96652,282467,2983,33753,35988,33847,30276,37484,46836,166111,46621,384413,41255,303088
GET,GRA,2012/2013,19,1/14/13 0:00,2,2,33845,33634,18904,37479,75397,24383,37449,154256,37461,241825,102572,74736,213809,25521,2752,40139,4902,43375,103424,179795,110331,101419
ESP,MAL,2012/2013,20,1/18/13 0:00,3,2,40672,185123,70891,70812,40599,121716,186121,159598,37441,30663,38578,37439,103904,33849,97491,215405,193978,80492,200630,25462,202553,41157
MAL,CEL,2012/2013,20,1/19/13 0:00,1,1,28955,28439,30459,41707,38521,39990,49866,37824,191315,103139,30646,71498,360918,18673,28284,46391,33747,40775,72623,205034,39215,174472
SOC,BAR,2012/2013,20,1/19/13 0:00,3,2,37421,102620,33960,282676,47565,102622,205278,33973,184138,56686,75342,32657,33988,37482,30661,150739,39854,154257,30613,150250,30981,30955
GET,SEV,2012/2013,20,1/19/13 0:00,1,1,33845,33634,37479,37449,18904,154256,38431,240054,37461,102572,241825,33986,172430,95509,107929,151063,30994,49970,33991,25773,38821,75310
GRA,RAY,2012/2013,20,1/19/13 0:00,2,0,74736,213809,25521,2752,40139,43375,238841,103424,179795,49836,101419,37656,183449,193223,172147,99333,75004,74747,270774,38367,43372,256727
AMA,LEV,2012/2013,20,1/20/13 0:00,2,0,170323,299984,19327,56678,41167,184533,30871,33635,26310,45744,22543,33753,37597,33847,30276,35988,111237,46836,46621,166111,384413,37799
VAL,ZAR,2012/2013,20,1/20/13 0:00,2,0,183348,79737,97486,41166,74302,33586,43374,36130,25347,75376,46808,37623,73078,22928,213695,,38575,102612,178802,213707,37654,40958
OSA,COR,2012/2013,20,1/20/13 0:00,2,1,104986,21450,33607,191906,37422,33870,38151,183350,37489,18784,108809,33018,33756,74989,34104,150081,151079,25924,43294,164238,186748,37446
VAL,REA,2012/2013,20,1/20/13 0:00,0,5,96613,30914,77741,182921,31045,18814,134236,46384,108568,39122,37506,30657,37442,230982,34029,29590,42346,30889,46509,36378,30893,25759
BET,BIL,2012/2013,20,1/21/13 0:00,1,1,169756,33733,150731,37427,45440,45749,161651,242094,102879,96652,2983,33764,33025,242151,411617,181297,150323,33024,96619,164676,179772,33028
LEV,VAL,2012/2013,21,1/26/13 0:00,2,1,33753,35988,33847,30276,37484,111237,46836,38550,384413,46621,37799,183348,79737,97486,41166,74302,33586,43374,40523,25347,75376,46808
ZAR,ESP,2012/2013,21,1/26/13 0:00,0,0,37623,12766,257855,33775,213695,73078,38575,178802,369800,37654,40958,40672,185123,70891,70812,40599,107930,121716,186121,38578,58294,30663
CEL,SOC,2012/2013,21,1/26/13 0:00,1,1,71498,360918,18673,28284,46391,33747,102619,72623,31092,39215,174472,37421,102620,38540,282676,47565,205278,102622,75342,33973,56686,99054
COR,VAL,2012/2013,21,1/26/13 0:00,2,3,33018,33756,74989,34104,150081,151079,25924,43294,164238,186748,37446,96613,25990,77741,30914,31045,134236,182921,46384,108568,39122,31718
RAY,BET,2012/2013,21,1/27/13 0:00,3,0,37656,183449,303484,193223,99333,74747,75004,43372,10348,256727,38367,169756,45440,26345,150731,38025,161651,45749,102879,242094,96652,2983
BIL,AMA,2012/2013,21,1/27/13 0:00,3,0,33764,33025,411617,242151,191136,182224,164676,96619,181297,179772,33028,170323,38424,56678,32675,41167,24217,30871,39792,33871,26310,19243
MAL,MAL,2012/2013,21,1/27/13 0:00,2,3,37511,103904,33849,97491,291635,193978,80492,200630,25462,41157,45204,28955,28439,42168,41707,38521,39990,30459,193226,37576,191315,30646
BAR,OSA,2012/2013,21,1/27/13 0:00,5,1,32657,33988,38818,30661,33992,39854,154257,172949,150250,30981,30909,104986,21450,191906,33865,38507,38151,231811,183350,72542,38886,38551
REA,GET,2012/2013,21,1/27/13 0:00,4,0,40648,30962,34029,30911,29590,30675,31097,46509,36378,30893,25759,33845,33634,37451,37479,41470,154256,38431,240054,24383,37461,102572
SEV,GRA,2012/2013,21,1/28/13 0:00,3,0,282680,172430,95509,26255,33848,49970,214972,33991,25773,38821,75310,74736,213809,25521,2752,40139,4902,179795,43375,238841,49836,101419
VAL,BIL,2012/2013,22,2/1/13 0:00,2,2,183348,79737,97486,41166,74302,33586,40675,40523,25347,41168,46808,33764,33025,33024,411617,191136,182224,164676,96619,181297,179772,33028
ESP,LEV,2012/2013,22,2/2/13 0:00,3,2,40672,127370,70891,70812,40599,121716,186121,195589,37441,30663,38578,33753,35988,30276,127894,37484,111237,46836,384413,38550,46621,37799
OSA,CEL,2012/2013,22,2/2/13 0:00,1,0,104986,37422,33607,33865,38507,72542,38151,183350,37489,18784,108809,71498,360918,28284,192065,46391,18673,33747,30477,102619,32995,174472
GET,COR,2012/2013,22,2/2/13 0:00,3,1,33845,33634,37479,75397,209950,38431,154256,167027,24383,37461,102572,33018,33756,34104,29580,45352,151079,24385,43294,37448,186748,37446
GRA,REA,2012/2013,22,2/2/13 0:00,1,0,37579,213809,213812,2752,40139,238841,43375,103424,38136,213486,101419,41466,37442,230982,30962,29590,42346,30889,46509,31097,30893,25759
AMA,BET,2012/2013,22,2/3/13 0:00,1,0,170323,38424,19327,56678,74435,37631,33635,45744,184533,39792,22543,169756,45440,26345,150731,38025,45749,161651,2805,96652,158263,242094
MAL,ZAR,2012/2013,22,2/3/13 0:00,1,1,28955,33843,42168,41707,11758,39990,112758,193226,37824,191315,30646,37623,,257855,33775,213695,38575,364244,369800,102612,37654,40958
SOC,MAL,2012/2013,22,2/3/13 0:00,3,0,37421,102620,38540,282676,162497,205278,282678,184138,33973,56686,75342,37511,32870,97491,33849,202553,80492,39198,103904,41157,45204,25462
VAL,BAR,2012/2013,22,2/3/13 0:00,1,1,109222,25990,77741,30914,93484,134236,182921,282691,108568,31045,37506,32657,33988,37482,38818,150739,39854,154257,30613,150250,30981,30955
SEV,RAY,2012/2013,22,2/3/13 0:00,2,1,97498,172430,95509,26255,33848,49970,214972,33991,25773,38821,75310,37656,183449,303484,193223,99333,75004,74747,256727,10348,165607,38367
LEV,MAL,2012/2013,23,2/9/13 0:00,1,2,33753,35988,42312,30276,37484,111237,38550,75619,166111,384413,37799,28955,33843,28439,30459,45244,39990,49866,37824,38822,191315,37576
MAL,OSA,2012/2013,23,2/9/13 0:00,1,1,37439,32870,33849,97491,202553,193978,80492,103904,41157,200630,25462,104986,21450,33865,37422,33607,38151,50027,18784,72542,38886,37489
CEL,VAL,2012/2013,23,2/9/13 0:00,0,1,71498,360918,28284,192065,74721,205034,33747,72623,39215,49836,174472,109222,35324,77741,30914,93484,30666,134236,93480,108568,39122,37506
COR,GRA,2012/2013,23,2/9/13 0:00,0,3,33018,33756,30752,34104,29580,151079,25924,43294,186748,208926,37446,37579,213809,213812,2752,40139,103424,43375,238841,213486,38136,101419
REA,SEV,2012/2013,23,2/9/13 0:00,4,1,41466,37442,34029,30962,29590,30675,31097,26166,41044,30893,25759,97498,151063,95509,26255,33848,30994,49970,214972,33991,75310,38821
RAY,AMA,2012/2013,23,2/10/13 0:00,2,1,37656,213814,303484,193223,99333,75004,74747,256727,10348,43372,358127,170323,38424,19327,32675,41167,33635,37631,184533,33871,45744,22543
BIL,ESP,2012/2013,23,2/10/13 0:00,0,4,33764,33025,182224,411617,191136,150323,164676,179772,181297,96619,33028,40672,185123,70891,70812,40599,107930,121716,58294,37441,30663,38578
ZAR,SOC,2012/2013,23,2/10/13 0:00,1,2,37623,12766,257855,33775,409005,38575,31014,369800,102612,37654,40958,37421,102620,33960,282676,47565,102622,205278,75342,33973,184138,46289
BAR,GET,2012/2013,23,2/10/13 0:00,6,1,32657,33992,37482,30661,150739,172949,23678,30955,50047,30981,30909,38427,41470,37451,37479,209950,38431,32999,167027,24383,37461,102572
BET,VAL,2012/2013,23,2/11/13 0:00,0,0,169756,45440,45237,150731,38025,317569,2805,45749,158263,2983,242094,183348,79737,97486,150574,154938,33586,40675,40523,25347,41168,46808
SEV,COR,2012/2013,24,2/15/13 0:00,3,1,97498,151063,95509,26255,314605,49970,214972,33991,25773,38821,75310,33018,150081,45352,34104,29580,151079,25924,43294,24385,186748,37446
MAL,BIL,2012/2013,24,2/16/13 0:00,1,0,28955,28439,42168,41707,45244,112758,193226,267380,38822,191315,37576,96618,33025,33024,411617,191136,150323,164676,96619,181297,213470,33028
OSA,ZAR,2012/2013,24,2/16/13 0:00,1,0,104986,21450,33607,33865,37422,38151,72542,183350,37489,18784,108809,37623,12766,73078,33775,213695,364244,102612,213711,38575,37654,194036
GET,CEL,2012/2013,24,2/16/13 0:00,3,1,33845,41470,155050,37479,209950,154256,38431,75192,167027,24383,102572,71498,360918,18673,28284,46391,205034,40775,72623,39215,49836,174472
GRA,BAR,2012/2013,24,2/16/13 0:00,1,2,37579,213809,213812,2752,40139,43375,238841,103424,213486,38136,101419,32657,33988,37482,38818,33992,172949,154257,30613,150250,30981,50047
VAL,AMA,2012/2013,24,2/17/13 0:00,0,3,183348,79737,150574,74302,154938,33586,40675,40523,25347,75376,46808,170323,38424,19327,56678,41167,184533,30871,33635,39792,22543,19243
